project_name,repository,file_path,line_number,usage_type,code_snippet,file_url
cinder,openstack/cinder,cinder/volume/drivers/dell_emc/sc/storagecenter_api.py,200,Sleep,eventlet.sleep(1),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/dell_emc/sc/storagecenter_api.py
cinder,openstack/cinder,cinder/volume/drivers/dell_emc/sc/storagecenter_api.py,2361,Sleep,eventlet.sleep(sleep),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/dell_emc/sc/storagecenter_api.py
cinder,openstack/cinder,cinder/volume/drivers/dell_emc/sc/storagecenter_common.py,15,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/dell_emc/sc/storagecenter_common.py
cinder,openstack/cinder,cinder/volume/drivers/dell_emc/sc/storagecenter_common.py,1560,Sleep,eventlet.sleep(self.failback_timeout),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/dell_emc/sc/storagecenter_common.py
cinder,openstack/cinder,cinder/volume/drivers/hitachi/hbsd_replication.py,20,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hitachi/hbsd_replication.py
cinder,openstack/cinder,cinder/volume/drivers/hitachi/hbsd_rest_api.py,23,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hitachi/hbsd_rest_api.py
cinder,openstack/cinder,cinder/volume/drivers/hpe/nimble.py,30,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hpe/nimble.py
cinder,openstack/cinder,cinder/volume/drivers/hpe/nimble.py,247,Sleep,eventlet.sleep(DEFAULT_SLEEP),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hpe/nimble.py
cinder,openstack/cinder,cinder/volume/drivers/hpe/nimble.py,1263,Sleep,eventlet.sleep(DEFAULT_SLEEP),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hpe/nimble.py
cinder,openstack/cinder,cinder/volume/drivers/hpe/nimble.py,1469,Sleep,eventlet.sleep(DEFAULT_SLEEP),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hpe/nimble.py
cinder,openstack/cinder,cinder/volume/drivers/hpe/nimble.py,2118,Sleep,eventlet.sleep(DEFAULT_SLEEP),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/hpe/nimble.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_helper.py,22,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_helper.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_helper.py,525,Sleep,eventlet.sleep(5),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_helper.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_helper.py,568,Sleep,eventlet.sleep(2),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_helper.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_proxy.py,65,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_proxy.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_proxy.py,443,Spawn,"eventlet.spawn(self._wait_flashcopy, src_luns, tgt_luns)",https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_proxy.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_proxy.py,768,Spawn,"eventlet.spawn(self._wait_flashcopy, [src_lun], [tgt_lun])",https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_proxy.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_replication.py,16,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_replication.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_replication.py,262,Sleep,eventlet.sleep(2),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_replication.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_restclient.py,21,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_restclient.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_restclient.py,218,Sleep,eventlet.sleep(2),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_restclient.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/ibm_storage/ds8k_restclient.py,307,Sleep,eventlet.sleep(2),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/ibm_storage/ds8k_restclient.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/storwize_svc/replication.py,19,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/storwize_svc/replication.py
cinder,openstack/cinder,cinder/volume/drivers/ibm/storwize_svc/storwize_svc_common.py,23,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/ibm/storwize_svc/storwize_svc_common.py
cinder,openstack/cinder,cinder/volume/drivers/inspur/as13000/as13000_driver.py,26,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/inspur/as13000/as13000_driver.py
cinder,openstack/cinder,cinder/volume/drivers/inspur/as13000/as13000_driver.py,789,Sleep,eventlet.sleep(1),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/inspur/as13000/as13000_driver.py
cinder,openstack/cinder,cinder/volume/drivers/inspur/instorage/instorage_common.py,23,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/inspur/instorage/instorage_common.py
cinder,openstack/cinder,cinder/volume/drivers/inspur/instorage/replication.py,19,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/inspur/instorage/replication.py
cinder,openstack/cinder,cinder/volume/drivers/kaminario/kaminario_common.py,22,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/kaminario/kaminario_common.py
cinder,openstack/cinder,cinder/volume/drivers/kaminario/kaminario_common.py,538,Sleep,eventlet.sleep(1),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/kaminario/kaminario_common.py
cinder,openstack/cinder,cinder/volume/drivers/kaminario/kaminario_common.py,736,Sleep,eventlet.sleep(1),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/kaminario/kaminario_common.py
cinder,openstack/cinder,cinder/volume/drivers/netapp/dataontap/client/api.py,25,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/netapp/dataontap/client/api.py
cinder,openstack/cinder,cinder/volume/drivers/netapp/dataontap/client/api.py,26,Import,from eventlet import semaphore,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/netapp/dataontap/client/api.py
cinder,openstack/cinder,cinder/volume/drivers/nexenta/nfs.py,19,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/nexenta/nfs.py
cinder,openstack/cinder,cinder/volume/drivers/nexenta/ns5/jsonrpc.py,20,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/nexenta/ns5/jsonrpc.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,27,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,362,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,541,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,593,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,654,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,754,Sleep,eventlet.sleep(retrySleepTime),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,888,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,902,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,914,Sleep,eventlet.sleep(self.TIME_INTERVAL),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/qnap.py,2219,Sleep,eventlet.sleep(sleepSeconds),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/qnap.py
cinder,openstack/cinder,cinder/volume/drivers/rbd.py,28,Import,from eventlet import tpool,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/rbd.py
cinder,openstack/cinder,cinder/volume/drivers/san/san.py,24,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/san/san.py
cinder,openstack/cinder,cinder/volume/drivers/synology/synology_common.py,31,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/synology/synology_common.py
cinder,openstack/cinder,cinder/volume/drivers/synology/synology_common.py,783,Sleep,eventlet.sleep(2),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/synology/synology_common.py
cinder,openstack/cinder,cinder/volume/drivers/synology/synology_common.py,801,Sleep,eventlet.sleep(2),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/synology/synology_common.py
cinder,openstack/cinder,cinder/volume/drivers/toyou/acs5000/acs5000_common.py,25,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/drivers/toyou/acs5000/acs5000_common.py
cinder,openstack/cinder,cinder/volume/volume_utils.py,41,Import,import eventlet,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/volume_utils.py
cinder,openstack/cinder,cinder/volume/volume_utils.py,42,Import,from eventlet import tpool,https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/volume_utils.py
cinder,openstack/cinder,cinder/volume/volume_utils.py,558,Sleep,eventlet.sleep(0),https://opendev.org/openstack/cinder/src/branch/master/cinder/volume/volume_utils.py
cinder,openstack/cinder,cinder/wsgi/eventlet_server.py,13,"Other(""\""\""\""Methods for working with eventlet WSGI servers."")","""""""Methods for working with eventlet WSGI servers.""""""",https://opendev.org/openstack/cinder/src/branch/master/cinder/wsgi/eventlet_server.py
cinder,openstack/cinder,cinder/zonemanager/drivers/brocade/brcd_fc_zone_client_cli.py,25,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/zonemanager/drivers/brocade/brcd_fc_zone_client_cli.py
cinder,openstack/cinder,cinder/zonemanager/drivers/cisco/cisco_fc_san_lookup_service.py,20,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/zonemanager/drivers/cisco/cisco_fc_san_lookup_service.py
cinder,openstack/cinder,cinder/zonemanager/drivers/cisco/cisco_fc_zone_client_cli.py,24,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/cinder/zonemanager/drivers/cisco/cisco_fc_zone_client_cli.py
cinder,openstack/cinder,doc/source/admin/ts-HTTP-bad-req-in-cinder-vol-log.rst,23,"Other(""eventlet.debug"")",call eventlet.debug.hub_multiple_reader_prevention(False),https://opendev.org/openstack/cinder/src/branch/master/doc/source/admin/ts-HTTP-bad-req-in-cinder-vol-log.rst
cinder,openstack/cinder,doc/source/configuration/block-storage/config-options.rst,15,"Other(""cinder.wsgi.eventlet_server"")",cinder.wsgi.eventlet_server,https://opendev.org/openstack/cinder/src/branch/master/doc/source/configuration/block-storage/config-options.rst
cinder,openstack/cinder,doc/source/contributor/high_availability.rst,42,"Other(""It's good to keep in mind that Cinder threading mo"")",It's good to keep in mind that Cinder threading model is based on eventlet's,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/high_availability.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,5,"Other(""eventlet.net"")",through using the Python `eventlet <http://eventlet.net/>`_ and,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,9,"Other(""switches can only occur when specific eventlet or "")",switches can only occur when specific eventlet or greenlet library calls are,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,23,"Other(""that trigger an eventlet context switch, the long-"")","that trigger an eventlet context switch, the long-running thread will block",https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,26,"Other(""This scenario can be avoided by adding calls to th"")",This scenario can be avoided by adding calls to the eventlet sleep method,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,31,Import,from eventlet import greenthread,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,36,MonkeyPatch,"time module is patched through eventlet.monkey_patch(). To be explicit, we",https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,39,"Other(""MySQL access and eventlet"")",MySQL access and eventlet,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,43,"Other(""with eventlet. MySQL-python uses an external C lib"")",with eventlet. MySQL-python uses an external C library for accessing the MySQL,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,doc/source/contributor/threading.rst,44,"Other(""database. Since eventlet cannot use monkey-patchin"")",database. Since eventlet cannot use monkey-patching to intercept blocking calls,https://opendev.org/openstack/cinder/src/branch/master/doc/source/contributor/threading.rst
cinder,openstack/cinder,etc/cinder/logging_sample.conf,54,"Other(""[logger_eventletwsgi]"")",[logger_eventletwsgi],https://opendev.org/openstack/cinder/src/branch/master/etc/cinder/logging_sample.conf
cinder,openstack/cinder,etc/cinder/logging_sample.conf,57,Wsgi,qualname = eventlet.wsgi.server,https://opendev.org/openstack/cinder/src/branch/master/etc/cinder/logging_sample.conf
cinder,openstack/cinder,requirements.txt,7,"Other(""eventlet>=0.30.1,!=0.32.0 # MIT"")","eventlet>=0.30.1,!=0.32.0 # MIT",https://opendev.org/openstack/cinder/src/branch/master/requirements.txt
cinder-specs,openstack/cinder-specs,specs/liberty/non-eventlet-wsgi-app.rst,11,"Other(""https://blueprints.launchpad.net/cinder/+spec/non-"")",https://blueprints.launchpad.net/cinder/+spec/non-eventlet-wsgi-app.,https://opendev.org/openstack/cinder-specs/src/branch/master/specs/liberty/non-eventlet-wsgi-app.rst
cinder-specs,openstack/cinder-specs,specs/liberty/non-eventlet-wsgi-app.rst,26,"Other(""* Apache/Nginx works better under the real heavy l"")",* Apache/Nginx works better under the real heavy load then eventlet.,https://opendev.org/openstack/cinder-specs/src/branch/master/specs/liberty/non-eventlet-wsgi-app.rst
cinder-specs,openstack/cinder-specs,specs/liberty/non-eventlet-wsgi-app.rst,43,"Other(""Provide WSGI application based on used web-framewo"")",Provide WSGI application based on used web-framework instead of eventlet. Leave,https://opendev.org/openstack/cinder-specs/src/branch/master/specs/liberty/non-eventlet-wsgi-app.rst
cinder-specs,openstack/cinder-specs,specs/liberty/non-eventlet-wsgi-app.rst,44,"Other(""eventlet-based WSGI application as a default optio"")",eventlet-based WSGI application as a default option and make it configurable.,https://opendev.org/openstack/cinder-specs/src/branch/master/specs/liberty/non-eventlet-wsgi-app.rst
cinder-specs,openstack/cinder-specs,specs/liberty/non-eventlet-wsgi-app.rst,49,"Other(""Leave as is and use eventlet for REST API web serv"")",Leave as is and use eventlet for REST API web serving. Use something like,https://opendev.org/openstack/cinder-specs/src/branch/master/specs/liberty/non-eventlet-wsgi-app.rst
